,MAC,timestamp,rssi,label,gateway
8704,4E7ED43BA008,2022-01-11T15:03:57.126Z,-68.0,pcs,AC233FC0C817
8705,AC233F8C7BCC,2022-01-11T15:03:56.765Z,-61.0,pcs,AC233FC0C817
8706,AC233FE05DF6,2022-01-11T15:03:56.977Z,-52.0,pcs,AC233FC0C817
8707,AC233FE05E05,2022-01-11T15:03:57.076Z,-47.0,pcs,AC233FC0C817
8708,AC233F8C7BCC,2022-01-11T15:03:57.365Z,-50.0,pcs,AC233FC0C810
8709,AC233F8C7BCF,2022-01-11T15:03:57.340Z,-47.0,pcs,AC233FC0C810
8710,AC233FAA9BB3,2022-01-11T15:03:57.295Z,-38.0,pcs,AC233FC0C810
8711,AC233FE05DF6,2022-01-11T15:03:57.285Z,-33.0,pcs,AC233FC0C810
8712,AC233FE05E05,2022-01-11T15:03:57.075Z,-51.0,pcs,AC233FC0C810
8713,AC233F8C7BCC,2022-01-11T15:03:57.067Z,-52.0,pcs,AC233FC0C80F
8714,AC233FE05E05,2022-01-11T15:03:57.077Z,-51.0,pcs,AC233FC0C80F
8715,AC233FE05DF6,2022-01-11T15:03:57.284Z,-49.0,pcs,AC233FC0C80F
8716,AC233FAA9BB3,2022-01-11T15:03:57.293Z,-54.0,pcs,AC233FC0C80F
8717,AC233F8C7BCF,2022-01-11T15:03:57.338Z,-60.0,pcs,AC233FC0C80F
8718,AC233F8C7BCC,2022-01-11T15:03:57.366Z,-44.0,pcs,AC233FC0C80F
8719,AC233FE05DFB,2022-01-11T15:03:57.512Z,-66.0,pcs,AC233FC0C80F
8720,4E7ED43BA008,2022-01-11T15:03:57.371Z,-69.0,pcs,AC233FC0C817
8721,AC233F8C7BCC,2022-01-11T15:03:57.373Z,-61.0,pcs,AC233FC0C817
8722,AC233F8C7BCF,2022-01-11T15:03:57.339Z,-44.0,pcs,AC233FC0C817
8723,AC233FAA9BB3,2022-01-11T15:03:57.294Z,-44.0,pcs,AC233FC0C817
8724,AC233FE05DF6,2022-01-11T15:03:57.589Z,-57.0,pcs,AC233FC0C817
8725,AC233FE05DFB,2022-01-11T15:03:57.513Z,-43.0,pcs,AC233FC0C817
8726,AC233F8C7BCC,2022-01-11T15:03:57.663Z,-51.0,pcs,AC233FC0C810
8727,AC233FE05DF6,2022-01-11T15:03:57.588Z,-45.0,pcs,AC233FC0C810
8728,AC233FE05DFB,2022-01-11T15:03:57.515Z,-41.0,pcs,AC233FC0C810
8729,AC233FE05DF6,2022-01-11T15:03:57.587Z,-47.0,pcs,AC233FC0C80F
8730,AC233F8C7BCC,2022-01-11T15:03:57.664Z,-45.0,pcs,AC233FC0C80F
8731,AC233FE05E05,2022-01-11T15:03:57.983Z,-51.0,pcs,AC233FC0C80F
8732,4E7ED43BA008,2022-01-11T15:03:58.086Z,-69.0,pcs,AC233FC0C817
8733,AC233F8C7BCC,2022-01-11T15:03:57.667Z,-57.0,pcs,AC233FC0C817
8734,AC233FE05E05,2022-01-11T15:03:57.983Z,-47.0,pcs,AC233FC0C817
8735,AC233F8C7BCC,2022-01-11T15:03:58.268Z,-47.0,pcs,AC233FC0C810
8736,AC233F8C7BCF,2022-01-11T15:03:58.246Z,-47.0,pcs,AC233FC0C810
8737,AC233FAA9BB3,2022-01-11T15:03:58.189Z,-45.0,pcs,AC233FC0C810
8738,AC233FE05DF6,2022-01-11T15:03:58.203Z,-39.0,pcs,AC233FC0C810
8739,AC233FE05DFB,2022-01-11T15:03:58.423Z,-44.0,pcs,AC233FC0C810
8740,AC233FE05E05,2022-01-11T15:03:57.981Z,-41.0,pcs,AC233FC0C810
8741,AC233FAA9BB3,2022-01-11T15:03:58.191Z,-47.0,pcs,AC233FC0C80F
8742,AC233F8C7BCF,2022-01-11T15:03:58.248Z,-68.0,pcs,AC233FC0C80F
8743,AC233FE05DFB,2022-01-11T15:03:58.429Z,-64.0,pcs,AC233FC0C80F
8744,AC233FE05DF6,2022-01-11T15:03:58.518Z,-59.0,pcs,AC233FC0C80F
8745,4E7ED43BA008,2022-01-11T15:03:58.571Z,-68.0,pcs,AC233FC0C817
8746,AC233F8C7BCC,2022-01-11T15:03:58.578Z,-61.0,pcs,AC233FC0C817
8747,AC233F8C7BCF,2022-01-11T15:03:58.246Z,-75.0,pcs,AC233FC0C817
