,MAC,timestamp,rssi,label,gateway
192,AC233F8C7BCC,2022-01-07T15:14:26.082Z,-46.0,sala,AC233FC0C810
193,AC233FE05DF6,2022-01-07T15:14:25.692Z,-29.0,sala,AC233FC0C810
194,AC233F8C7BCC,2022-01-07T15:14:27.899Z,-47.0,sala,AC233FC0C810
195,AC233FE05DF6,2022-01-07T15:14:27.515Z,-29.0,sala,AC233FC0C810
196,AC233F8C7BCC,2022-01-07T15:14:29.711Z,-48.0,sala,AC233FC0C810
197,AC233FE05DF6,2022-01-07T15:14:30.248Z,-30.0,sala,AC233FC0C810
198,AC233F8C7BCC,2022-01-07T15:14:32.436Z,-39.0,sala,AC233FC0C810
199,AC233FE05DF6,2022-01-07T15:14:31.152Z,-30.0,sala,AC233FC0C810
200,AC233F8C7BCC,2022-01-07T15:14:34.244Z,-39.0,sala,AC233FC0C810
201,AC233FE05DF6,2022-01-07T15:14:33.891Z,-30.0,sala,AC233FC0C810
202,AC233F8C7BCC,2022-01-07T15:14:36.064Z,-41.0,sala,AC233FC0C810
203,AC233FE05DF6,2022-01-07T15:14:34.801Z,-30.0,sala,AC233FC0C810
204,AC233F8C7BCC,2022-01-07T15:14:37.873Z,-41.0,sala,AC233FC0C810
205,AC233FE05DF6,2022-01-07T15:14:38.441Z,-28.0,sala,AC233FC0C810
206,AC233F8C7BCC,2022-01-07T15:14:39.691Z,-41.0,sala,AC233FC0C810
207,AC233FE05DF6,2022-01-07T15:14:40.263Z,-28.0,sala,AC233FC0C810
208,AC233F8C7BCC,2022-01-07T15:14:41.503Z,-48.0,sala,AC233FC0C810
209,AC233FE05DF6,2022-01-07T15:14:41.183Z,-30.0,sala,AC233FC0C810
210,AC233F8C7BCC,2022-01-07T15:14:54.203Z,-41.0,label,AC233FC0C810
211,AC233FE05DF6,2022-01-07T15:14:53.929Z,-27.0,label,AC233FC0C810
212,AC233F8C7BCC,2022-01-07T15:14:55.111Z,-40.0,label,AC233FC0C810
213,AC233FE05DF6,2022-01-07T15:14:55.757Z,-31.0,label,AC233FC0C810
214,AC233F8C7BCC,2022-01-07T15:14:56.928Z,-49.0,label,AC233FC0C810
215,AC233FE05DF6,2022-01-07T15:14:58.484Z,-30.0,label,AC233FC0C810
216,AC233F8C7BCC,2022-01-07T15:15:00.546Z,-39.0,label,AC233FC0C810
217,AC233FE05DF6,2022-01-07T15:15:00.306Z,-30.0,label,AC233FC0C810
218,AC233F8C7BCC,2022-01-07T15:15:02.362Z,-39.0,label,AC233FC0C810
219,AC233FE05DF6,2022-01-07T15:15:02.130Z,-31.0,label,AC233FC0C810
220,AC233F8C7BCC,2022-01-07T15:15:04.177Z,-39.0,label,AC233FC0C810
221,AC233FE05DF6,2022-01-07T15:15:03.952Z,-31.0,label,AC233FC0C810
222,AC233F8C7BCC,2022-01-07T15:15:05.994Z,-41.0,label,AC233FC0C810
223,AC233FE05DF6,2022-01-07T15:15:05.775Z,-28.0,label,AC233FC0C810
224,AC233F8C7BCC,2022-01-07T15:15:07.804Z,-40.0,label,AC233FC0C810
225,AC233FE05DF6,2022-01-07T15:15:08.510Z,-27.0,label,AC233FC0C810
226,AC233F8C7BCC,2022-01-07T15:15:10.530Z,-48.0,label,AC233FC0C810
227,AC233FE05DF6,2022-01-07T15:15:10.323Z,-27.0,label,AC233FC0C810
228,AC233F8C7BCC,2022-01-07T15:15:12.339Z,-48.0,label,AC233FC0C810
229,AC233FE05DF6,2022-01-07T15:15:11.246Z,-30.0,label,AC233FC0C810
230,AC233F8C7BCC,2022-01-07T15:15:14.160Z,-48.0,label,AC233FC0C810
231,AC233FE05DF6,2022-01-07T15:15:13.971Z,-31.0,label,AC233FC0C810
232,AC233F8C7BCC,2022-01-07T15:15:15.973Z,-40.0,label,AC233FC0C810
233,AC233FE05DF6,2022-01-07T15:15:15.788Z,-30.0,label,AC233FC0C810
234,AC233F8C7BCC,2022-01-07T15:15:16.872Z,-39.0,label,AC233FC0C810
235,AC233FE05DF6,2022-01-07T15:15:17.617Z,-30.0,label,AC233FC0C810
236,AC233F8C7BCC,2022-01-07T15:15:20.506Z,-41.0,label,AC233FC0C810
237,AC233FE05DF6,2022-01-07T15:15:19.434Z,-31.0,label,AC233FC0C810
238,AC233F8C7BCC,2022-01-07T15:15:22.323Z,-41.0,label,AC233FC0C810
239,AC233FE05DF6,2022-01-07T15:15:22.171Z,-28.0,label,AC233FC0C810
240,AC233F8C7BCC,2022-01-07T15:15:24.135Z,-40.0,label,AC233FC0C810
241,AC233FE05DF6,2022-01-07T15:15:23.080Z,-28.0,label,AC233FC0C810
242,AC233F8C7BCC,2022-01-07T15:15:25.945Z,-48.0,label,AC233FC0C810
243,AC233FE05DF6,2022-01-07T15:15:25.816Z,-30.0,label,AC233FC0C810
244,AC233F8C7BCC,2022-01-07T15:15:27.760Z,-48.0,label,AC233FC0C810
245,AC233FE05DF6,2022-01-07T15:15:28.546Z,-30.0,label,AC233FC0C810
246,AC233F8C7BCC,2022-01-07T15:15:29.573Z,-48.0,label,AC233FC0C810
247,AC233F8C7BCC,2022-01-07T15:15:31.386Z,-39.0,label,AC233FC0C810
248,AC233FE05DF6,2022-01-07T15:15:32.194Z,-31.0,label,AC233FC0C810
249,AC233F8C7BCC,2022-01-07T15:15:33.200Z,-39.0,label,AC233FC0C810
250,AC233FE05DF6,2022-01-07T15:15:33.100Z,-30.0,label,AC233FC0C810
251,AC233F8C7BCC,2022-01-07T15:15:35.922Z,-40.0,label,AC233FC0C810
252,AC233FE05DF6,2022-01-07T15:15:35.832Z,-27.0,label,AC233FC0C810
253,AC233F8C7BCC,2022-01-07T15:15:37.735Z,-41.0,label,AC233FC0C810
254,AC233FE05DF6,2022-01-07T15:15:38.570Z,-27.0,label,AC233FC0C810
255,AC233F8C7BCC,2022-01-07T15:15:40.463Z,-41.0,label,AC233FC0C810
256,AC233FE05DF6,2022-01-07T15:15:40.387Z,-27.0,label,AC233FC0C810
257,AC233F8C7BCC,2022-01-07T15:15:42.276Z,-48.0,label,AC233FC0C810
258,AC233FE05DF6,2022-01-07T15:15:42.219Z,-30.0,label,AC233FC0C810
259,AC233FE05DF6,2022-01-07T15:15:44.033Z,-31.0,label,AC233FC0C810
260,AC233F8C7BCC,2022-01-07T15:21:50.507Z,-42.0,sala,AC233FC0C810
261,AC233FE05DF6,2022-01-07T15:21:49.326Z,-29.0,sala,AC233FC0C810
262,AC233F8C7BCC,2022-01-07T15:21:52.323Z,-42.0,sala,AC233FC0C810
263,AC233FE05DF6,2022-01-07T15:21:52.054Z,-28.0,sala,AC233FC0C810
264,AC233F8C7BCC,2022-01-07T15:21:54.134Z,-42.0,sala,AC233FC0C810
265,AC233FE05DF6,2022-01-07T15:21:52.967Z,-28.0,sala,AC233FC0C810
266,AC233F8C7BCC,2022-01-07T15:21:55.950Z,-48.0,sala,AC233FC0C810
267,AC233FE05DF6,2022-01-07T15:21:56.615Z,-29.0,sala,AC233FC0C810
268,AC233F8C7BCC,2022-01-07T15:21:57.767Z,-50.0,sala,AC233FC0C810
269,AC233FE05DF6,2022-01-07T15:21:58.440Z,-29.0,sala,AC233FC0C810
270,AC233F8C7BCC,2022-01-07T15:22:29.504Z,-48.0,sala,AC233FC0C810
271,AC233FE05DF6,2022-01-07T15:22:30.321Z,-29.0,sala,AC233FC0C810
272,AC233F8C7BCC,2022-01-07T15:22:31.325Z,-39.0,sala,AC233FC0C810
273,AC233FE05DF6,2022-01-07T15:22:31.228Z,-30.0,sala,AC233FC0C810
274,AC233F8C7BCC,2022-01-07T15:22:33.136Z,-39.0,sala,AC233FC0C810
275,AC233FE05DF6,2022-01-07T15:22:33.963Z,-30.0,sala,AC233FC0C810
276,AC233F8C7BCC,2022-01-07T15:22:34.950Z,-39.0,sala,AC233FC0C810
277,AC233FE05DF6,2022-01-07T15:22:34.869Z,-30.0,sala,AC233FC0C810
278,AC233F8C7BCC,2022-01-07T15:22:38.582Z,-41.0,sala,AC233FC0C810
279,AC233FE05DF6,2022-01-07T15:22:37.602Z,-28.0,sala,AC233FC0C810
280,AC233F8C7BCC,2022-01-07T15:22:40.390Z,-42.0,sala,AC233FC0C810
281,AC233FE05DF6,2022-01-07T15:22:40.334Z,-28.0,sala,AC233FC0C810
282,AC233F8C7BCC,2022-01-07T15:22:42.202Z,-48.0,sala,AC233FC0C810
283,AC233FE05DF6,2022-01-07T15:22:41.249Z,-29.0,sala,AC233FC0C810
284,AC233F8C7BCC,2022-01-07T15:22:44.019Z,-48.0,sala,AC233FC0C810
285,AC233FE05DF6,2022-01-07T15:22:43.983Z,-29.0,sala,AC233FC0C810
286,AC233F8C7BCC,2022-01-07T15:22:45.834Z,-38.0,sala,AC233FC0C810
287,AC233FE05DF6,2022-01-07T15:22:44.892Z,-29.0,sala,AC233FC0C810
288,AC233F8C7BCC,2022-01-07T15:22:48.558Z,-38.0,sala,AC233FC0C810
289,AC233FE05DF6,2022-01-07T15:22:48.532Z,-30.0,sala,AC233FC0C810
290,AC233F8C7BCC,2022-01-07T15:22:50.374Z,-39.0,sala,AC233FC0C810
291,AC233FE05DF6,2022-01-07T15:22:50.372Z,-30.0,sala,AC233FC0C810
292,AC233F8C7BCC,2022-01-07T15:22:52.182Z,-42.0,sala,AC233FC0C810
293,AC233FE05DF6,2022-01-07T15:22:52.177Z,-28.0,sala,AC233FC0C810
294,AC233F8C7BCC,2022-01-07T15:22:53.996Z,-42.0,sala,AC233FC0C810
295,AC233FE05DF6,2022-01-07T15:22:54.003Z,-28.0,sala,AC233FC0C810
296,AC233F8C7BCC,2022-01-07T15:22:55.812Z,-48.0,sala,AC233FC0C810
297,AC233FE05DF6,2022-01-07T15:22:55.828Z,-29.0,sala,AC233FC0C810
298,AC233F8C7BCC,2022-01-07T15:22:58.527Z,-48.0,sala,AC233FC0C810
299,AC233FE05DF6,2022-01-07T15:22:58.562Z,-29.0,sala,AC233FC0C810
300,AC233F8C7BCC,2022-01-07T15:23:00.349Z,-48.0,sala,AC233FC0C810
301,AC233FE05DF6,2022-01-07T15:23:00.385Z,-29.0,sala,AC233FC0C810
302,AC233F8C7BCC,2022-01-07T15:23:02.158Z,-38.0,sala,AC233FC0C810
303,AC233FE05DF6,2022-01-07T15:23:02.196Z,-30.0,sala,AC233FC0C810
304,AC233F8C7BCC,2022-01-07T15:23:03.972Z,-38.0,sala,AC233FC0C810
305,AC233FE05DF6,2022-01-07T15:23:04.024Z,-30.0,sala,AC233FC0C810
306,AC233F8C7BCC,2022-01-07T15:23:05.785Z,-42.0,sala,AC233FC0C810
307,AC233FE05DF6,2022-01-07T15:23:05.843Z,-28.0,sala,AC233FC0C810
308,AC233F8C7BCC,2022-01-07T15:23:08.507Z,-42.0,sala,AC233FC0C810
309,AC233FE05DF6,2022-01-07T15:23:08.572Z,-28.0,sala,AC233FC0C810
310,AC233F8C7BCC,2022-01-07T15:23:10.324Z,-42.0,sala,AC233FC0C810
311,AC233FE05DF6,2022-01-07T15:23:10.396Z,-28.0,sala,AC233FC0C810
312,AC233F8C7BCC,2022-01-07T15:23:12.137Z,-48.0,sala,AC233FC0C810
